 dislocation atom positions
        2416 atoms
 1 atom types
 0.0 0.0 xlo xhi
 0.0 0.0 ylo yhi
 0.0 0.0 zlo zhi

Atoms

       1   1        -132.88616667       -129.20341664         48.06365417
       2   1        -128.82571789       -131.69523464         48.78064438
       3   1        -124.08142863       -133.29930805         48.22982496
       4   1        -118.98652590       -134.70565419         47.47836380
       5   1        -113.76787127       -136.22559346         46.77562692
       6   1        -108.47826669       -137.73380626         45.35137362
       7   1        -103.43724121       -138.10673402         44.09523253
       8   1         -98.16321276       -136.62460886         44.34048304
       9   1         -92.38459257       -135.18589945         44.78101539
      10   1         -86.35005715       -134.77555916         44.35022948
      11   1         -80.21698389       -134.50446690         43.97556754
      12   1         -74.21058284       -133.61412848         44.47487071
      13   1         -68.62228113       -132.29129059         45.22800445
      14   1         -63.71504566       -130.73601681         45.18540812
      15   1         -59.38098000       -128.29419998         44.52628335
      16   1          80.39142500         57.73833152        144.65022619
      17   1          76.58467163         60.99970229        144.29649549
      18   1          73.56739479         65.33073182        144.39174561
      19   1          72.14234797         70.29194093        144.87615833
      20   1          72.06044146         75.11618679        145.09512719
      21   1          72.07570078         79.78067632        144.92716359
      22   1          70.67506695         84.13775961        144.56116709
      23   1          67.34846947         88.06576712        143.77570197
      24   1          63.25687921         91.70882092        142.70629200
      25   1          59.22168259         94.49905208        142.17239833
      26   1          55.00174527         95.89723394        142.03858753
      27   1          50.79479706         96.48062737        142.86784530
      28   1          47.36542731         97.25181209        145.42803640
      29   1          44.15485546         98.40600236        148.98759542
      30   1          40.08209636         99.59965287        152.18619740
      31   1          35.31330436        100.96977106        154.70201996
      32   1          31.41166067        102.56811055        158.42366384
      33   1          29.10923094        104.01249430        163.44432114
      34   1          27.04026154        105.33877060        168.47805409
      35   1          25.23936476        106.85328638        173.11073007
      36   1          23.39451738        108.19754164        176.78723349
      37   1          20.07783057        109.35634134        180.27096864
      38   1          16.65950664        110.46036051        185.10845838
      39   1          15.71105009        111.39716138       -188.85710630
      40   1          16.97854298        113.31160799       -184.46527937
      41   1          18.47630439        116.28744720       -181.04567380
      42   1          19.70088171        118.54274955       -178.65399075
      43   1          20.92200078        119.80019047       -175.97810318
      44   1          18.16330317        -50.55009047        -61.57198964
      45   1          19.39231947        -51.24284834        -66.39030434
      46   1          21.33370128        -51.96006846        -71.40856096
      47   1          24.42486890        -52.76038294        -76.36686898
      48   1          27.41817778        -52.73429590        -80.80618237
      49   1          28.16058533        -50.92678939        -84.80080297
      50   1          29.04126951        -48.41916250        -88.33464073
      51   1          32.22514105        -46.21362736        -90.32689527
      52   1          35.32056867        -44.01772141        -92.87474233
      53   1          37.05840171        -41.62292657        -97.07945566
      54   1          39.27052742        -38.54170589        -99.96204262
      55   1          43.19870050        -35.21150376       -100.86633790
      56   1          47.47085838        -32.96252593       -100.55834539
      57   1          51.43842358        -31.46239768        -99.82392997
      58   1          55.85304574        -30.46974009        -99.17403485
      59   1          60.83449736        -30.50065343        -99.17543396
      60   1          65.78532404        -30.19547543       -100.88392233
      61   1          69.74306430        -28.41786959       -103.53362927
      62   1          72.63976767        -26.14884076       -106.71629103
      63   1          75.30004949        -24.09135704       -110.34882173
      64   1          78.08979857        -22.04224117       -113.96382293
      65   1          80.90500013        -19.82402255       -117.78456919
      66   1          83.97708903        -18.14024764       -121.71548042
      67   1          87.76186368        -17.56302331       -124.71549184
      68   1          91.89583212        -17.63907715       -126.38581213
      69   1          96.00067792        -18.49339054       -127.46374686
      70   1         100.13586349        -20.55013782       -127.91960958
      71   1         104.25036911        -23.16394383       -128.52297249
      72   1         108.21858160        -24.88226170       -130.29941326
      73   1         111.43292474        -26.04491555       -133.54883881
      74   1         113.33110407        -27.72435383       -137.74100514
      75   1         114.35225792        -29.28568210       -141.01244654
      76   1         115.59829168        -30.38781248       -143.21062501
      77   1         142.71833332        -46.99915000       -140.20983334
      78   1         146.22028156        -44.36435694       -136.71973431
      79   1         150.41584966        -41.61819444       -134.12239656
      80   1         154.58225040        -39.57742767       -131.79516154
      81   1         158.95778611        -37.60790145       -129.76830385
      82   1         163.83842736        -35.90957898       -128.58899170
      83   1         168.50021997        -35.51173107       -129.46156349
      84   1         172.98042777        -35.53118366       -131.98867353
      85   1         177.65620707        -34.71058598       -134.42965075
      86   1        -175.53525488        -33.36075425       -136.88551465
      87   1        -172.08248123        -32.08861935       -139.70365579
      88   1        -169.72127779        -30.73710665       -143.38926664
      89   1         -85.74709167        -97.80663059        119.21375000
      90   1         -84.19781999        -96.68567478        119.98969938
      91   1         -82.78296491        -95.32378162        120.55246554
      92   1         -81.35087002        -93.36273999        121.27713335
      93   1         173.21638889        -35.96842777        174.52450002
      94   1         173.06369106        -33.83427511        169.70189142
      95   1         173.67563865        -31.04528844        165.89553865
      96   1         176.03164671        -28.46376690        163.05767861
      97   1        -177.22072327        -26.80306360        160.87428992
      98   1        -172.34498089        -26.06490648        159.12690078
      99   1        -167.88813206        -25.28129682        157.37085839
     100   1        -163.45442372        -24.22956771        155.50333514
     101   1        -159.61452679        -24.33853162        153.64736510
     102   1        -155.96047618        -25.64612537        151.23015870
     103   1        -167.59116667        -68.13056333         38.74372834
     104   1        -165.87118514        -67.91791339         43.57582926
     105   1        -163.33715443        -67.87509018         48.59944897
     106   1        -160.36742652        -66.76416903         53.85018106
     107   1        -157.49400255        -65.66622910         59.09201048
     108   1        -154.60669006        -65.66866344         63.91028445
     109   1        -151.41062446        -65.81325290         68.31819907
     110   1        -147.89053453        -65.38315280         72.36005439
